//ODV Spreadsheet file : /media/irdcampagnes/PIRATA/PIRATA-FR34/data-processing/CHIMIE/PIRATA-FR34_CHIMIE_odv.txt
//Data treated : 2025-01-14T11:13:38
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/media/irdcampagnes/PIRATA/PIRATA-FR34/data-processing/CHIMIE/PIRATA-FR34_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	ATXA [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]	TEMP [°C]	PHPH [pH unit]	PHTP [°C]	ALKY [micromole/kg]
PIRATA-FR34	st001c01	B	2024-03-01T17:38:08z	 -22.988	+11.486		   2.0	22																																			26.4290				
PIRATA-FR34	st001c01	B	2024-03-01T17:38:08z	 -22.988	+11.486		  22.0	21	35.6637	4.642	207.33	 0.01	  0.040	0.031	  0.04	 1.17																											26.4300	8.0860	25.0000	2336.8500	
PIRATA-FR34	st001c01	B	2024-03-01T17:38:08z	 -22.988	+11.486		  41.0	20	36.0398	4.617	206.18	 0.01	  0.023	0.014	  0.05	 1.45																											23.6670	8.0010	25.0000	2369.4700	
PIRATA-FR34	st001c01	B	2024-03-01T17:38:08z	 -22.988	+11.486		  51.0	19	35.9885	3.992	178.27	 0.01	  0.050	0.039	  0.08	 2.52																											20.7180	7.8920	25.0000	2374.1100	
PIRATA-FR34	st001c01	B	2024-03-01T17:38:08z	 -22.988	+11.486		  80.0	18	35.6757	1.734	 77.46	 0.15	 21.901	21.754	  1.34	 6.02	0.0559	0.0400	0.0106	0.0720	0.0334	0.0048	0.0076	0.0015	0.0963		0.0093	0.0027		0.0293		0.0949	0.0576	0.1525	0.0319	0.0000		0.0585	0.2748	0.3333	0.0055		16.3700				
PIRATA-FR34	st001c01	B	2024-03-01T17:38:08z	 -22.988	+11.486		 101.0	17	35.5747	1.640	 73.26	 0.06	 23.935	23.872	  1.49	 7.13	0.0338	0.0237	0.0056	0.0427	0.0203	0.0021	0.0018	0.0006	0.0579		0.0053	0.0004		0.0142		0.0837	0.0278	0.1115	0.0246	0.0000		0.0418	0.1341	0.1759	0.0045		15.2990	7.6300	25.0000	2336.6900	
PIRATA-FR34	st001c01	B	2024-03-01T17:38:08z	 -22.988	+11.486		 299.0	16	35.1529	1.787	 79.81	 0.01	 29.059	29.045	  1.77	11.29																			0.0000								11.5090	7.5610	25.0000	2315.9100	
PIRATA-FR34	st001c01	B	2024-03-01T17:38:08z	 -22.988	+11.486		2000.0	15																																			3.5160				
PIRATA-FR34	st001c01	B	2024-03-01T17:38:08z	 -22.988	+11.486		2001.0	14																																			3.5160				
PIRATA-FR34	st001c01	B	2024-03-01T17:38:08z	 -22.988	+11.486		2001.0	13																																			3.5160				
PIRATA-FR34	st001c01	B	2024-03-01T17:38:08z	 -22.988	+11.486		2001.0	12																																			3.5160				
PIRATA-FR34	st001c01	B	2024-03-01T17:38:08z	 -22.988	+11.486		2001.0	11																																			3.5160	7.7210	25.0000	2332.5100	
PIRATA-FR34	st001c01	B	2024-03-01T17:38:08z	 -22.988	+11.486		2001.0	10																																			3.5160				
PIRATA-FR34	st001c01	B	2024-03-01T17:38:08z	 -22.988	+11.486		2001.0	 9																																			3.5160				
PIRATA-FR34	st001c01	B	2024-03-01T17:38:08z	 -22.988	+11.486		2001.0	 8																																			3.5160				
PIRATA-FR34	st001c01	B	2024-03-01T17:38:08z	 -22.988	+11.486		2001.0	 7																																			3.5160				
PIRATA-FR34	st001c01	B	2024-03-01T17:38:08z	 -22.988	+11.486		2001.0	 6																																			3.5160	7.7230	25.0000	2331.4600	
PIRATA-FR34	st001c01	B	2024-03-01T17:38:08z	 -22.988	+11.486		2001.0	 5																																			3.5160				
PIRATA-FR34	st001c01	B	2024-03-01T17:38:08z	 -22.988	+11.486		2001.0	 4																																			3.5160				
PIRATA-FR34	st001c01	B	2024-03-01T17:38:08z	 -22.988	+11.486		2001.0	 3																																			3.5160				
PIRATA-FR34	st001c01	B	2024-03-01T17:38:08z	 -22.988	+11.486		2001.0	 2																																			3.5170				
PIRATA-FR34	st001c01	B	2024-03-01T17:38:08z	 -22.988	+11.486		2001.0	 1																																			3.5170	7.7190	25.0000	2331.8500	
PIRATA-FR34	st002c01	B	2024-03-02T17:27:43z	 -20.052	 +8.998		  17.0	 8																																			28.1880				
PIRATA-FR34	st002c01	B	2024-03-02T17:27:43z	 -20.052	 +8.998		  17.0	 7																																			28.1890				
PIRATA-FR34	st002c01	B	2024-03-02T17:27:43z	 -20.052	 +8.998		  17.0	 6																																			28.1860				
PIRATA-FR34	st002c01	B	2024-03-02T17:27:43z	 -20.052	 +8.998		  17.0	 5																																			28.1870				
PIRATA-FR34	st002c01	B	2024-03-02T17:27:43z	 -20.052	 +8.998		  17.0	 4																																			28.1810				
PIRATA-FR34	st002c01	B	2024-03-02T17:27:43z	 -20.052	 +8.998		  17.0	 3																																			28.1740				
PIRATA-FR34	st002c01	B	2024-03-02T17:27:43z	 -20.052	 +8.998		  17.0	 2																																			28.1700				
PIRATA-FR34	st002c01	B	2024-03-02T17:27:43z	 -20.052	 +8.998		  17.0	 1																																			28.1700				
PIRATA-FR34	st003c01	B	2024-03-02T17:57:58z	 -20.054	 +8.996		   4.0	19									0.0067	0.0066	0.0055	0.0062	0.0063	0.0024		0.0019	0.0260	0.0040	0.0089		0.0016	0.0839		0.0044	0.0070	0.0114	0.0143	0.0000		0.0391	0.0875	0.1266	0.0018		28.1690				
PIRATA-FR34	st003c01	B	2024-03-02T17:57:58z	 -20.054	 +8.996		   4.0	18	35.3182	4.585	204.75	 0.01	  0.041	0.031	  0.06	 1.28																											28.1690	8.1100	25.0000	2316.6200	
PIRATA-FR34	st003c01	B	2024-03-02T17:57:58z	 -20.054	 +8.996		   6.0	17				 0.01	  0.047	0.037	  0.04	 1.31	0.0069	0.0078	0.0101	0.0064	0.0065	0.0025		0.0019	0.0267	0.0035	0.0090		0.0015	0.0921		0.0036	0.0089	0.0125	0.0000	0.0234		0.0404	0.1674	0.2078	0.0024		28.1710				
PIRATA-FR34	st003c01	B	2024-03-02T17:57:58z	 -20.054	 +8.996		  11.0	16	35.3184	4.579	204.49	 0.01	  0.060	0.050	  0.01	 1.28	0.0069	0.0072	0.0076	0.0065	0.0063	0.0023		0.0019	0.0268	0.0070	0.0089		0.0014	0.0890		0.0035	0.0076	0.0111	0.0158	0.0000		0.0416	0.0981	0.1397	0.0019		28.1640	8.1260	25.0000	2312.3800	
PIRATA-FR34	st003c01	B	2024-03-02T17:57:58z	 -20.054	 +8.996		  21.0	15	35.3287	4.576	204.38	 0.01	  0.075	0.066	  0.06	 1.30	0.0067	0.0069	0.0074	0.0065	0.0065	0.0024		0.0019	0.0265	0.0034	0.0084		0.0014	0.0865		0.0049	0.0100	0.0149	0.0000	0.0159		0.0400	0.1046	0.1446	0.0020		28.1660				
