//ODV Spreadsheet file : /media/irdcampagnes/PIRATA-DATA/CHEMISTRY-PIRATA/BTL/XLS/PIRATAFR14-EGEE1_CHIMIE_odv.txt
//Data treated : 2023-10-12T15:39:34
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/media/irdcampagnes/PIRATA-DATA/CHEMISTRY-PIRATA/BTL/XLS/PIRATAFR14-EGEE1_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]	ATXA [microgramme/l]	TEMP [°C]	PHPH [pH unit]	PHTP [°C]	ALKY [micromole/kg]
PIRATA Fr14 - EGEE 1	st001c01	B	2005-06-08T17:30:00z	  +2.033	 +5.267		 100.0	11				 0.02		19.085	  1.14	 5.40																															
PIRATA Fr14 - EGEE 1	st001c01	B	2005-06-08T17:30:00z	  +2.033	 +5.267		 100.0	10				 0.04		19.236	  1.17	 5.60																															
PIRATA Fr14 - EGEE 1	st001c01	B	2005-06-08T17:30:00z	  +2.033	 +5.267		 100.0	 9				 0.01		19.084	  1.17	 5.63																															
PIRATA Fr14 - EGEE 1	st001c01	B	2005-06-08T17:30:00z	  +2.033	 +5.267		 100.0	 8				 0.04		18.922	  1.14	 5.54																															
PIRATA Fr14 - EGEE 1	st001c01	B	2005-06-08T17:30:00z	  +2.033	 +5.267		 100.0	 7		2.315	100.80	 0.03		18.869	  1.15	 5.45																															
PIRATA Fr14 - EGEE 1	st001c01	B	2005-06-08T17:30:00z	  +2.033	 +5.267		 504.0	 6		2.176	 94.60	 0.03		36.277	  2.27	20.84																															
PIRATA Fr14 - EGEE 1	st001c01	B	2005-06-08T17:30:00z	  +2.033	 +5.267		 503.0	 5		2.085	 90.70	 0.03		36.267	  2.27	20.92																															
PIRATA Fr14 - EGEE 1	st001c01	B	2005-06-08T17:30:00z	  +2.033	 +5.267		 504.0	 4		2.080	 90.50	 0.00		36.506	  2.29	21.47																															
PIRATA Fr14 - EGEE 1	st001c01	B	2005-06-08T17:30:00z	  +2.033	 +5.267		 504.0	 3		2.079	 90.40	 0.02		36.135	  2.34	21.39																															
PIRATA Fr14 - EGEE 1	st001c01	B	2005-06-08T17:30:00z	  +2.033	 +5.267		 504.0	 2	34.6543	2.036	 88.50	 0.02		35.933	  2.29	21.23																															
PIRATA Fr14 - EGEE 1	st001c01	B	2005-06-08T17:30:00z	  +2.033	 +5.267		 503.0	 1	34.6547	2.064	 89.80	 0.02		36.374	  2.33	21.05																															
PIRATA Fr14 - EGEE 1	st002c01	B	2005-06-10T16:00:00z	  -0.001	 -0.000		   0.0	11	34.9741	4.827	210.70	 0.02		0.003	  0.05	 0.78																															
PIRATA Fr14 - EGEE 1	st002c01	B	2005-06-10T16:00:00z	  -0.001	 -0.000		  10.0	10	34.9811	4.830	210.80	 0.02		0.003	  0.04	 0.67																															
PIRATA Fr14 - EGEE 1	st002c01	B	2005-06-10T16:00:00z	  -0.001	 -0.000		  20.0	 9	35.1054	4.871	212.50	 0.01		0.080	  0.04	 0.82																															
PIRATA Fr14 - EGEE 1	st002c01	B	2005-06-10T16:00:00z	  -0.001	 -0.000		  40.0	 8	35.8363	3.500	152.40	 0.23		11.394	  0.70	 3.82																															
PIRATA Fr14 - EGEE 1	st002c01	B	2005-06-10T16:00:00z	  -0.001	 -0.000		  59.0	 7	35.6691	3.549	154.50	 0.07		12.772	  0.78	 4.62																															
PIRATA Fr14 - EGEE 1	st002c01	B	2005-06-10T16:00:00z	  -0.001	 -0.000		  81.0	 6	35.6014	3.383	147.20	 0.03		14.275	  0.88	 4.87																															
PIRATA Fr14 - EGEE 1	st002c01	B	2005-06-10T16:00:00z	  -0.001	 -0.000		  99.0	 5	35.5602	3.298	143.60	 0.04		15.087	  0.94	 5.12																															
PIRATA Fr14 - EGEE 1	st002c01	B	2005-06-10T16:00:00z	  -0.001	 -0.000		 300.0	 4	35.0129	1.954	 85.00	 0.01		29.024	  1.71	11.54																															
PIRATA Fr14 - EGEE 1	st002c01	B	2005-06-10T16:00:00z	  -0.001	 -0.000		 500.0	 3	34.5941	2.939	127.80	 0.03		32.620	  2.08	20.19																															
PIRATA Fr14 - EGEE 1	st002c01	B	2005-06-10T16:00:00z	  -0.001	 -0.000		 748.0	 2	34.5053	3.356	146.00	 0.02		33.963	  2.20	27.47																															
PIRATA Fr14 - EGEE 1	st002c01	B	2005-06-10T16:00:00z	  -0.001	 -0.000		1010.0	 1	34.6717	3.710	161.30	 0.02		31.243	  2.07	28.57																															
PIRATA Fr14 - EGEE 1	st003c01	B	2005-06-11T15:00:00z	  -2.543	 -2.501		   0.0	11	35.8776	4.956	216.10																																				
PIRATA Fr14 - EGEE 1	st003c01	B	2005-06-11T15:00:00z	  -2.543	 -2.501		  98.0	10	35.5907	2.476	107.80																																				
PIRATA Fr14 - EGEE 1	st003c01	B	2005-06-11T15:00:00z	  -2.543	 -2.501		  98.0	 9	35.5892	2.470	107.50																																				
PIRATA Fr14 - EGEE 1	st003c01	B	2005-06-11T15:00:00z	  -2.543	 -2.501		  98.0	 8	35.5879	2.465	107.30																																				
PIRATA Fr14 - EGEE 1	st003c01	B	2005-06-11T15:00:00z	  -2.543	 -2.501		  98.0	 7	35.5855	2.449	106.60																																				
PIRATA Fr14 - EGEE 1	st003c01	B	2005-06-11T15:00:00z	  -2.543	 -2.501		  98.0	 6	35.5857	2.456	106.90																																				
PIRATA Fr14 - EGEE 1	st003c01	B	2005-06-11T15:00:00z	  -2.543	 -2.501		 504.0	 5	34.5951	3.021	131.40																																				
PIRATA Fr14 - EGEE 1	st003c01	B	2005-06-11T15:00:00z	  -2.543	 -2.501		 504.0	 4	34.5941	3.024	131.50																																				
PIRATA Fr14 - EGEE 1	st003c01	B	2005-06-11T15:00:00z	  -2.543	 -2.501		 504.0	 3	34.5933	3.018	131.20																																				
PIRATA Fr14 - EGEE 1	st003c01	B	2005-06-11T15:00:00z	  -2.543	 -2.501		 504.0	 2	34.5910	3.017	131.20																																				
PIRATA Fr14 - EGEE 1	st003c01	B	2005-06-11T15:00:00z	  -2.543	 -2.501		 504.0	 1		3.018	131.20																																				
PIRATA Fr14 - EGEE 1	st004c01	B	2005-06-13T09:00:00z	  -7.497	 -7.498		   0.0	 2	35.6470	4.670	203.80																																				
PIRATA Fr14 - EGEE 1	st004c01	B	2005-06-13T09:00:00z	  -7.497	 -7.498		 505.0	 1	34.6746	1.602	 69.70																																				
PIRATA Fr14 - EGEE 1	st005c01	B	2005-06-14T14:30:00z	  -9.966	 -9.962		   0.5	11	36.6118	4.691	204.50	 0.01		0.000	  0.03	 0.38																															
PIRATA Fr14 - EGEE 1	st005c01	B	2005-06-14T14:30:00z	  -9.966	 -9.962		   9.0	10	36.6200	4.690	204.50	 0.02		0.010	  0.02	 0.34																															
PIRATA Fr14 - EGEE 1	st005c01	B	2005-06-14T14:30:00z	  -9.966	 -9.962		  20.0	 9	36.6188	4.697	204.80	 0.02		0.015	  0.03	 0.30																															
PIRATA Fr14 - EGEE 1	st005c01	B	2005-06-14T14:30:00z	  -9.966	 -9.962		  39.0	 8	36.6206	4.692	204.60	 0.02		0.020	  0.02	 0.40																															
PIRATA Fr14 - EGEE 1	st005c01	B	2005-06-14T14:30:00z	  -9.966	 -9.962		  59.0	 7	36.6227	4.697	204.70	 0.02		0.000	  0.02	 0.51																															
PIRATA Fr14 - EGEE 1	st005c01	B	2005-06-14T14:30:00z	  -9.966	 -9.962		  80.0	 6	36.6674	4.782	208.40	 0.02		0.000	  0.03	 0.42																															
PIRATA Fr14 - EGEE 1	st005c01	B	2005-06-14T14:30:00z	  -9.966	 -9.962		 100.0	 5	36.5138	4.734	206.20	 0.13		1.323	  0.19	 0.75																															
PIRATA Fr14 - EGEE 1	st005c01	B	2005-06-14T14:30:00z	  -9.966	 -9.962		 300.0	 4	34.8444	2.071	 90.10	 0.01		30.400	  1.70	13.09																															
PIRATA Fr14 - EGEE 1	st005c01	B	2005-06-14T14:30:00z	  -9.966	 -9.962		 500.0	 3	34.6549	1.946	 84.60	 0.03		35.251	  2.05	17.86																															
PIRATA Fr14 - EGEE 1	st005c01	B	2005-06-14T14:30:00z	  -9.966	 -9.962		 750.0	 2	34.4837	3.105	135.00	 0.01		35.494	  2.24	27.53																															
PIRATA Fr14 - EGEE 1	st005c01	B	2005-06-14T14:30:00z	  -9.966	 -9.962		1014.0	 1	34.5743	3.754	163.20	 0.02		32.539	  2.09	32.83																															
PIRATA Fr14 - EGEE 1	st006c01	B	2005-06-14T23:00:00z	  -9.999	 -9.500		   1.0	11	36.5473	4.692	204.60	 0.03		0.000	  0.02	 0.28																															
PIRATA Fr14 - EGEE 1	st006c01	B	2005-06-14T23:00:00z	  -9.999	 -9.500		  10.0	10	36.5522	4.679	204.00	 0.03		0.000	  0.02	 0.23																															
PIRATA Fr14 - EGEE 1	st006c01	B	2005-06-14T23:00:00z	  -9.999	 -9.500		  22.0	 9	36.5530	4.691	204.50	 0.02		0.000	  0.01	 0.27																															
PIRATA Fr14 - EGEE 1	st006c01	B	2005-06-14T23:00:00z	  -9.999	 -9.500		  41.0	 8	36.5519	4.700	204.90	 0.02		0.000	  0.01	 0.30																															
PIRATA Fr14 - EGEE 1	st006c01	B	2005-06-14T23:00:00z	  -9.999	 -9.500		  59.0	 7	36.5676	4.697	204.80	 0.01		0.000	  0.00	 0.23																															
PIRATA Fr14 - EGEE 1	st006c01	B	2005-06-14T23:00:00z	  -9.999	 -9.500		  78.0	 6	36.6389	4.730	206.20	 0.02		0.000	  0.01	 0.21																															
PIRATA Fr14 - EGEE 1	st006c01	B	2005-06-14T23:00:00z	  -9.999	 -9.500		  98.0	 5	36.6241	5.022	218.70	 0.05		0.085	  0.11	 0.23																															
PIRATA Fr14 - EGEE 1	st006c01	B	2005-06-14T23:00:00z	  -9.999	 -9.500		 300.0	 4	34.8947	1.999	 87.00	 0.02		31.572	  1.79	12.28																															
PIRATA Fr14 - EGEE 1	st006c01	B	2005-06-14T23:00:00z	  -9.999	 -9.500		 500.0	 3	34.6473	1.994	 86.70	 0.02		37.314	  2.19	18.84																															
PIRATA Fr14 - EGEE 1	st006c01	B	2005-06-14T23:00:00z	  -9.999	 -9.500		 750.0	 2	34.4863	3.079	133.90	 0.03		36.609	  2.30	26.90																															
PIRATA Fr14 - EGEE 1	st006c01	B	2005-06-14T23:00:00z	  -9.999	 -9.500		1002.0	 1	34.5652	3.814	165.80	 0.02		34.286	  2.18	32.83																															
PIRATA Fr14 - EGEE 1	st007c01	B	2005-06-15T03:00:00z	  -9.997	 -9.000		   0.5	11	36.5034	4.715	205.60	 0.02		0.000	  0.08	 0.26																															
PIRATA Fr14 - EGEE 1	st007c01	B	2005-06-15T03:00:00z	  -9.997	 -9.000		  10.0	10	36.5040	4.684	204.20	 0.02		0.000	  0.06	 0.25																															
