//ODV Spreadsheet file : /media/irdcampagnes/PIRATA/PIRATA-FR35/data-final/CHIMIE/PIRATA-FR35_CHIMIE_odv.txt
//Data treated : 2025-10-02T11:36:48
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/media/irdcampagnes/PIRATA/PIRATA-FR35/data-final/CHIMIE/PIRATA-FR35_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	ATXA [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]	TEMP [°C]	PHPH [pH unit]	PHTP [°C]	ALKY [micromole/kg]
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		   3.0	24																																			22.8430				
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		   3.0	23																																			22.8400				
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		   3.0	22																																			22.8360				
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		   3.0	21																																			22.8360				
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		2002.0	20																																			3.6080				
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		2002.0	19																																			3.6070				
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		2002.0	18																																			3.6070				
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		2002.0	17																																			3.6060				
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		2002.0	16																																			3.6050				
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		2002.0	15	34.9722	5.345	238.69	 0.02	 21.767	21.745	  1.48	24.12																											3.6030	7.7170	25.0000	2329.5600	
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		2002.0	14	34.9697	5.304	236.87	 0.03	 21.754	21.728	  1.45	24.05																											3.6020	7.7160	25.0000	2333.3830	
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		2001.0	13	34.9729	5.302	236.80	 0.02	 21.787	21.764	  1.51	24.10																											3.6010	7.7170	25.0000	2330.4030	
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		2001.0	12	34.9668	5.302	236.81	 0.03	 21.781	21.756	  1.48	24.16																											3.6000	7.7170	25.0000	2329.2260	
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		2002.0	11	34.9707	5.303	236.84	 0.03	 21.749	21.720	  1.49	24.15																											3.5990	7.7140	25.0000	2332.8520	
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		2001.0	10	34.9714	5.293	236.40	 0.03	 21.757	21.730	  1.48	24.10																											3.5990	7.7140	25.0000	2330.6660	
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		2001.0	 9	34.9716	5.294	236.44	 0.03	 21.772	21.747	  1.52	24.10																											3.5990	7.7180	25.0000	2331.4770	
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		2001.0	 8	34.9704	5.294	236.45	 0.03	 21.748	21.723	  1.46	24.04																											3.5990	7.7150	25.0000	2330.9800	
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		2001.0	 7	34.9717	5.299	236.66	 0.03	 21.761	21.731	  1.47	24.11																											3.5980	7.7160	25.0000	2332.9770	
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		2001.0	 6	34.9710	5.299	236.65	 0.02	 21.729	21.706	  1.50	24.06																											3.5980	7.7090	25.0000	2328.7790	
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		2001.0	 5	34.9713	5.303	236.81	 0.03	 21.735	21.707	  1.46	24.05																											3.5980	7.7150	25.0000	2329.1250	
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		2001.0	 4	34.9691	5.364	239.57	 0.03	 21.751	21.724	  1.48	24.08																											3.5980	7.7130	25.0000	2332.1840	
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		2001.0	 3	34.9712	5.340	238.50	 0.03	 21.764	21.739	  1.47	24.12																											3.5970	7.7140	25.0000	2331.3720	
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		2000.0	 2	34.9723	5.305	236.92	 0.03	 21.754	21.727	  1.50	24.09																											3.5970	7.7150	25.0000	2326.8260	
PIRATA-FR35	st001c01	B	2025-03-01T16:58:10z	 -23.726	+13.714		2000.0	 1	34.9718	5.309	237.08	 0.03	 21.717	21.689	  1.46	24.07																											3.5970	7.7110	25.0000	2325.4610	
PIRATA-FR35	st002c01	B	2025-03-02T07:11:22z	 -22.988	+11.485		   2.0	18																																			25.1330				
PIRATA-FR35	st002c01	B	2025-03-02T07:11:22z	 -22.988	+11.485		   2.0	17	35.7284	4.737	211.53																																25.1330	8.0780	25.0000	2334.7170	
PIRATA-FR35	st002c01	B	2025-03-02T07:11:22z	 -22.988	+11.485		   5.0	16				 0.02	  0.053	0.035	  0.04	 0.81																											25.1310				
PIRATA-FR35	st002c01	B	2025-03-02T07:11:22z	 -22.988	+11.485		  13.0	15	35.7330	4.745	211.91	 0.02	  0.056	0.033	  0.01	 0.78																											25.1420	8.0790	25.0000	2334.2800	
PIRATA-FR35	st002c01	B	2025-03-02T07:11:22z	 -22.988	+11.485		  22.0	14	35.7337	4.729	211.19	 0.00	  0.053	0.050	  0.01	 0.78	0.0083	0.0106	0.0041	0.0087	0.0077			0.0012	0.0251	0.0064	0.0042	0.0011	0.0000	0.0815		0.0097	0.0076	0.0173	0.0225	0.0000		0.0950	0.1015	0.1965	0.0024		25.1410	8.0790	25.0000	2342.9290	
PIRATA-FR35	st002c01	B	2025-03-02T07:11:22z	 -22.988	+11.485		  32.0	13				 0.01	  0.061	0.053	  0.04	 0.78	0.0075	0.0095	0.0043	0.0075	0.0070			0.0012	0.0233	0.0062	0.0040	0.0005	0.0000	0.0755		0.0089	0.0074	0.0163	0.0209	0.0000		0.0875	0.0892	0.1767	0.0021		25.1440				
PIRATA-FR35	st002c01	B	2025-03-02T07:11:22z	 -22.988	+11.485		  42.0	12	35.7286	4.751	212.16	 0.01	  0.052	0.047	  0.02	 0.78	0.0082	0.0121	0.0051	0.0084	0.0074	0.0009		0.0012	0.0258	0.0027	0.0060	0.0000	0.0000	0.0842		0.0098	0.0971	0.1069	0.0241	0.0000		0.0971	0.1119	0.2090	0.0027		25.1420	8.0790	25.0000	2340.8620	
PIRATA-FR35	st002c01	B	2025-03-02T07:11:22z	 -22.988	+11.485		  52.0	11				 0.00	  0.054	0.051	  0.01	 0.86	0.0673	0.0486	0.0220	0.0713	0.0266	0.0168	0.0231	0.0068	0.1315	0.0079	0.0157	0.0031	0.0061	0.0259		0.0085	0.1314	0.1399	0.0000	0.0241		0.0357	0.4458	0.4815	0.0053		22.3250				
PIRATA-FR35	st002c01	B	2025-03-02T07:11:22z	 -22.988	+11.485		  61.0	10	35.7464	2.308	103.08	 0.05	  1.205	1.154	  0.11	 1.18	0.0560	0.0332	0.0136	0.0608	0.0275	0.0132	0.0181	0.0041	0.0813	0.0024	0.0092	0.0000	0.0038	0.0163		0.0245	0.1073	0.1318	0.0190	0.0000	0.0038	0.0346	0.2931	0.3277	0.0037		17.4600	7.7050	25.0000	2350.1620	
PIRATA-FR35	st002c01	B	2025-03-02T07:11:22z	 -22.988	+11.485		  72.0	 9				 0.48	 16.959	16.483	  1.00	 4.58	0.0486	0.0273	0.0106	0.0550	0.0277	0.0081	0.0096	0.0025	0.0640	0.0060	0.0071	0.0012	0.0019	0.0187		0.0549	0.0581	0.1130	0.0228	0.0000	0.0045	0.0445	0.2158	0.2603	0.0040		16.2200				
PIRATA-FR35	st002c01	B	2025-03-02T07:11:22z	 -22.988	+11.485		  81.0	 8	35.6009	2.252	100.56	 0.17	 21.108	20.934	  1.31	 5.74	0.0422	0.0212	0.0063	0.0467	0.0226	0.0039	0.0036	0.0016	0.0620	0.0022	0.0058	0.0011	0.0011	0.0133		0.1087	0.0061	0.1148	0.0254	0.0000	0.0047	0.0479	0.1533	0.2012	0.0050		15.3950				
PIRATA-FR35	st002c01	B	2025-03-02T07:11:22z	 -22.988	+11.485		  91.0	 7				 0.08	 21.014	20.930	  1.29	 6.66	0.0379	0.0185	0.0032	0.0401	0.0174	0.0039	0.0031	0.0017	0.0530	0.0019	0.0047	0.0008	0.0004	0.0093		0.1043	0.0059	0.1102	0.0229	0.0000	0.0032	0.0411	0.1256	0.1667	0.0049		14.8870				
PIRATA-FR35	st002c01	B	2025-03-02T07:11:22z	 -22.988	+11.485		 100.0	 6	35.5016	1.856	 82.89	 0.06	 22.967	22.913	  1.43	 7.10	0.0301	0.0139	0.0018	0.0325	0.0136	0.0035	0.0027	0.0014	0.0429	0.0026	0.0038	0.0008	0.0004	0.0055		0.0723	0.0046	0.0769	0.0157	0.0000		0.0268	0.0932	0.1200	0.0034		14.5730	7.6250	25.0000	2332.2490	
PIRATA-FR35	st002c01	B	2025-03-02T07:11:22z	 -22.988	+11.485		 200.0	 5	35.2696	2.084	 93.06	 0.03	 23.817	23.785	  1.50	 7.42																											12.6240	7.6030	25.0000	2324.8130	
PIRATA-FR35	st002c01	B	2025-03-02T07:11:22z	 -22.988	+11.485		 301.0	 4	35.2292	1.379	 61.58	 0.01	 25.587	25.576	  1.61	 9.34																											11.6310	7.5310	25.0000	2322.9030	
PIRATA-FR35	st002c01	B	2025-03-02T07:11:22z	 -22.988	+11.485		 401.0	 3				 0.01	 30.357	30.343	  1.88	11.44																											10.8710				
PIRATA-FR35	st002c01	B	2025-03-02T07:11:22z	 -22.988	+11.485		 499.0	 2	35.1183	1.032	 46.08	 0.01	 35.202	35.190	  2.16	15.61																											9.7920	7.4790	25.0000	2316.1650	
PIRATA-FR35	st002c01	B	2025-03-02T07:11:22z	 -22.988	+11.485		 499.0	 1	35.1191	1.048	 46.79	 0.02	 35.223	35.202	  2.14	15.61																											9.7940	7.4830	25.0000	2311.7460	
PIRATA-FR35	st003c01	B	2025-03-05T11:28:02z	 -12.249	 +2.997		   3.0	13									0.0181	0.0211	0.0075	0.0122	0.0174	0.0036	0.0026	0.0039	0.0629	0.0046	0.0130	0.0016		0.1130		0.0063	0.0155	0.0218	0.0317	0.0000		0.0637	0.2394	0.3031	0.0037		29.7110				
PIRATA-FR35	st003c01	B	2025-03-05T11:28:02z	 -12.249	 +2.997		   3.0	12	34.3481	4.502	201.06	 0.01	  0.092	0.085	  0.01	 0.74																											29.6950	8.1350	25.0000	2248.8490	
PIRATA-FR35	st003c01	B	2025-03-05T11:28:02z	 -12.249	 +2.997		  21.0	11	34.6702	4.539	202.69	 0.00	  0.050	0.046	  0.00	 0.67	0.0194	0.0217	0.0109	0.0141	0.0143	0.0023	0.0020	0.0030	0.0647	0.0043	0.0088	0.0014	0.0006	0.0993		0.0088	0.0157	0.0245	0.0000	0.0317		0.0764	0.2193	0.2957	0.0038		30.0660	8.1350	25.0000	2270.7800	
PIRATA-FR35	st003c01	B	2025-03-05T11:28:02z	 -12.249	 +2.997		  40.0	10	35.6273	4.078	182.11	 0.02	  0.376	0.355	  0.04	 1.21	0.0396	0.0347	0.0123	0.0363	0.0183	0.0046	0.0050	0.0032	0.0972	0.0020	0.0094	0.0021	0.0031	0.0790		0.0376	0.0489	0.0865	0.0452	0.0000	0.0023	0.1563	0.2647	0.4210	0.0052		24.8940	7.9690	25.0000	2343.1430	
PIRATA-FR35	st003c01	B	2025-03-05T11:28:02z	 -12.249	 +2.997		  60.0	 9	35.7328	2.391	106.77	 0.21	 18.085	17.876	  1.20	 5.42	0.0697	0.0363	0.0065	0.0624	0.0542	0.0061	0.0088	0.0024	0.0805	0.0024	0.0086	0.0018	0.0025	0.0286		0.0872	0.0578	0.1450	0.0336	0.0000	0.0054	0.0671	0.2679	0.3350	0.0063		16.7530	7.7160	25.0000	2359.9340	
PIRATA-FR35	st003c01	B	2025-03-05T11:28:02z	 -12.249	 +2.997		  82.0	 8	35.6662	2.525	112.76	 0.06	 18.909	18.851	  1.25	 5.97	0.0409	0.0195	0.0059	0.0370	0.0230	0.0025	0.0029	0.0014	0.0611		0.0056	0.0010	0.0007	0.0106		0.0967	0.0062	0.1029	0.0221	0.0000	0.0026	0.0430	0.1322	0.1752	0.0058		16.0130				
PIRATA-FR35	st003c01	B	2025-03-05T11:28:02z	 -12.249	 +2.997		 100.0	 7	35.6320	2.501	111.69	 0.04	 18.974	18.933	  1.26	 6.17	0.0360	0.0171	0.0079	0.0329	0.0188	0.0022	0.0027	0.0013	0.0559	0.0047		0.0012		0.0069		0.0824	0.0054	0.0878	0.0195	0.0000		0.0349	0.1148	0.1497	0.0054		15.7030	7.7060	25.0000	2352.7200	
PIRATA-FR35	st003c01	B	2025-03-05T11:28:02z	 -12.249	 +2.997		 150.0	 6	35.5231	2.897	129.37	 0.01	 18.181	18.172	  1.23	 6.39																											14.8510	7.7190	25.0000	2352.8500	
PIRATA-FR35	st003c01	B	2025-03-05T11:28:02z	 -12.249	 +2.997		 201.0	 5	35.4771	2.709	120.98	 0.01	 19.461	19.452	  1.28	 6.81																											14.5180	7.6990	25.0000	2346.1170	
PIRATA-FR35	st003c01	B	2025-03-05T11:28:02z	 -12.249	 +2.997		 300.0	 4	35.1467	1.588	 70.90	 0.01	 30.269	30.259	  1.89	11.86																											11.6550	7.5340	25.0000	2332.7050	
PIRATA-FR35	st003c01	B	2025-03-05T11:28:02z	 -12.249	 +2.997		 401.0	 3	34.8246	1.972	 88.06	 0.01	 33.019	33.009	  2.10	15.79																											8.9440	7.5140	25.0000	2315.5030	
PIRATA-FR35	st003c01	B	2025-03-05T11:28:02z	 -12.249	 +2.997		 401.0	 2	34.8236	1.959	 87.47	 0.02	 33.066	33.045	  2.10	15.85																											8.9470	7.5160	25.0000	2310.3870	
PIRATA-FR35	st003c01	B	2025-03-05T11:28:02z	 -12.249	 +2.997		 497.0	 1	34.6755	2.623	117.15	 0.01	 33.014	33.001	  2.16	18.82																											7.5480	7.5390	25.0000	2306.0930	
PIRATA-FR35	st004c01	B	2025-03-06T03:59:44z	 -10.001	 +1.501		   2.0	13				 0.01	  0.052	0.040	  0.01	 0.64																											29.4360				
PIRATA-FR35	st004c01	B	2025-03-06T03:59:44z	 -10.001	 +1.501		   2.0	12	34.8908	4.553	203.32	 0.01	  0.049	0.035	  0.01	 0.63																											29.4390	8.1020	25.0000	2290.0820	
PIRATA-FR35	st004c01	B	2025-03-06T03:59:44z	 -10.001	 +1.501		  20.0	11	34.9070	4.522	201.95																																29.4670	8.1020	25.0000	2283.1070	
PIRATA-FR35	st004c01	B	2025-03-06T03:59:44z	 -10.001	 +1.501		  40.0	10				 0.01	  0.047	0.034	  0.02	 0.66																											29.4010				
PIRATA-FR35	st004c01	B	2025-03-06T03:59:44z	 -10.001	 +1.501		  40.0	 9	35.1324	4.531	202.37	 0.01	  0.061	0.055	  0.03	 0.69																											29.3990	8.0840	25.0000	2300.2100	
PIRATA-FR35	st004c01	B	2025-03-06T03:59:44z	 -10.001	 +1.501		  60.0	 8	35.6365	3.154	140.85	 0.43	  7.662	7.234	  0.56	 2.58																											19.3760	7.8190	25.0000	2359.6430	
PIRATA-FR35	st004c01	B	2025-03-06T03:59:44z	 -10.001	 +1.501		  81.0	 7	35.7815	2.677	119.57	 0.06	 17.951	17.887	  1.19	 5.83																											16.0460				
PIRATA-FR35	st004c01	B	2025-03-06T03:59:44z	 -10.001	 +1.501		 100.0	 6	35.5807	2.948	131.64	 0.02	 17.337	17.315	  1.17	 6.14																											15.2750	7.7360	25.0000	2345.1150	
PIRATA-FR35	st004c01	B	2025-03-06T03:59:44z	 -10.001	 +1.501		 201.0	 5	35.4662	2.462	109.96	 0.02	 20.956	20.938	  1.36	 7.41																											14.4320	7.6810	25.0000	2330.2520	
PIRATA-FR35	st004c01	B	2025-03-06T03:59:44z	 -10.001	 +1.501		 301.0	 4	35.0600	2.421	108.10	 0.02	 26.635	26.616	  1.69	11.16																											11.1570	7.6040	25.0000	2318.4730	
PIRATA-FR35	st004c01	B	2025-03-06T03:59:44z	 -10.001	 +1.501		 301.0	 3	35.0009	4.496	200.78	 0.01	  0.065	0.060	  0.05	 0.64																											11.1830	8.0960	25.0000	2293.4060	
PIRATA-FR35	st004c01	B	2025-03-06T03:59:44z	 -10.001	 +1.501		 400.0	 2	34.8007	2.382	106.40	 0.01	 31.703	31.690	  2.00	15.54																											8.8510	7.5460	25.0000	2307.7140	
PIRATA-FR35	st004c01	B	2025-03-06T03:59:44z	 -10.001	 +1.501		 498.0	 1	34.6564	2.498	111.58	 0.01	 34.276	34.265	  2.19	19.91																											7.3250	7.5260	25.0000	2307.1630	
PIRATA-FR35	st005c01	B	2025-03-06T07:53:49z	 -10.000	 +1.000		   3.0	12	35.2105	4.499	200.91	 0.01	  0.051	0.045	  0.01	 0.66	0.0066	0.0093	0.0062	0.0063	0.0063	0.0012		0.0018	0.0229	0.0026	0.0074	0.0010		0.0607		0.0061	0.0052	0.0113	0.0154	0.0000		0.0587	0.0731	0.1318	0.0041		28.9110	8.0760	25.0000	2308.4280	
